lon,date,temp_max,temp_min,precipitacao,temp
-60.025,2015-11-13,32.9,25.6,0.0,29.25
-60.025,2015-11-14,33.3,25.7,0.3,29.5
-60.025,2015-11-15,33.1,25.8,0.5,29.450000000000003
-60.025,2015-11-16,34.0,25.7,0.0,29.85
-60.025,2015-11-17,34.7,26.5,0.0,30.6
-60.025,2015-11-18,33.8,25.9,0.3,29.849999999999998
-60.025,2015-11-19,33.3,26.9,3.3,30.099999999999998
-60.025,2015-11-20,31.5,24.7,5.2,28.1
-60.025,2015-11-21,33.8,26.6,4.4,30.2
-60.025,2015-11-22,33.0,25.8,6.2,29.4
-60.025,2015-11-23,34.0,25.9,1.0,29.95
-60.025,2015-11-24,31.5,27.0,9.1,29.25
-60.025,2015-11-25,33.4,26.1,1.4,29.75
-60.025,2015-11-26,32.8,25.2,7.0,29.0
-60.025,2015-11-27,32.6,25.5,1.6,29.05
-60.025,2015-11-28,31.9,26.0,2.0,28.95
-60.025,2015-11-29,35.4,26.2,0.0,30.799999999999997
-60.025,2015-11-30,36.0,25.9,0.0,30.95
-60.025,2015-12-01,35.8,26.7,0.0,31.25
-60.025,2015-12-02,35.5,26.4,0.0,30.95
-60.025,2015-12-03,32.8,26.6,2.8,29.7
-60.025,2015-12-04,30.9,24.7,10.8,27.799999999999997
-60.025,2015-12-05,31.3,25.2,13.6,28.25
-60.025,2015-12-06,31.6,25.7,1.8,28.65
-60.025,2015-12-07,31.9,24.8,10.8,28.35
-60.025,2015-12-08,31.9,25.6,1.0,28.75
-60.025,2015-12-09,33.7,26.2,0.0,29.950000000000003
-60.025,2015-12-10,33.2,26.0,0.1,29.6
-60.025,2015-12-11,31.5,26.9,4.5,29.2
-60.025,2015-12-12,32.1,25.9,2.3,29.0
-60.025,2015-12-13,32.4,26.1,1.7,29.25
-60.025,2015-12-14,33.8,26.2,0.1,30.0
-60.025,2015-12-15,30.5,26.3,18.1,28.4
-60.025,2015-12-16,29.3,25.1,6.8,27.200000000000003
-60.025,2015-12-17,32.2,24.8,2.2,28.5
-60.025,2015-12-18,33.7,26.3,0.0,30.0
-60.025,2015-12-19,32.2,26.6,1.0,29.400000000000002
-60.025,2015-12-20,31.1,24.8,9.9,27.950000000000003
-60.025,2015-12-21,27.0,25.1,22.7,26.05
-60.025,2015-12-22,28.7,24.5,6.2,26.6
-60.025,2015-12-23,29.1,24.9,9.1,27.0
-60.025,2015-12-24,30.8,24.7,16.0,27.75
-60.025,2015-12-25,29.0,24.3,29.5,26.65
-60.025,2015-12-26,31.6,24.4,1.0,28.0
-60.025,2015-12-27,31.2,25.2,3.3,28.2
-60.025,2015-12-28,30.7,25.7,7.8,28.2
-60.025,2015-12-29,31.6,25.8,7.7,28.700000000000003
-60.025,2015-12-30,31.0,25.4,11.7,28.2
-60.025,2015-12-31,31.3,25.3,2.4,28.3
