lon,date,temp_max,temp_min,precipitacao,temp
-60.025,2003-07-14,27.7,22.8,5.1,25.25
-60.025,2003-07-15,27.0,22.7,15.9,24.85
-60.025,2003-07-16,29.1,22.7,1.8,25.9
-60.025,2003-07-17,28.8,23.6,3.7,26.200000000000003
-60.025,2003-07-18,28.6,23.2,2.0,25.9
-60.025,2003-07-19,29.6,22.6,2.7,26.1
-60.025,2003-07-20,30.0,23.6,0.2,26.8
-60.025,2003-07-21,30.4,23.6,0.4,27.0
-60.025,2003-07-22,30.7,24.0,0.0,27.35
-60.025,2003-07-23,30.3,24.3,1.6,27.3
-60.025,2003-07-24,30.6,23.8,2.1,27.200000000000003
-60.025,2003-07-25,30.5,24.0,0.6,27.25
-60.025,2003-07-26,30.7,24.0,3.3,27.35
-60.025,2003-07-27,29.9,23.9,11.0,26.9
-60.025,2003-07-28,27.4,23.8,10.4,25.6
-60.025,2003-07-29,27.1,23.5,10.4,25.3
-60.025,2003-07-30,29.7,24.0,1.1,26.85
-60.025,2003-07-31,30.4,23.3,1.4,26.85
-60.025,2003-08-01,29.3,23.9,2.5,26.6
-60.025,2003-08-02,28.4,23.6,10.8,26.0
-60.025,2003-08-03,30.0,23.8,4.1,26.9
-60.025,2003-08-04,30.1,23.5,1.3,26.8
-60.025,2003-08-05,30.6,23.6,0.3,27.1
-60.025,2003-08-06,30.3,23.9,1.9,27.1
-60.025,2003-08-07,31.5,24.2,0.1,27.85
-60.025,2003-08-08,30.9,24.7,0.3,27.799999999999997
-60.025,2003-08-09,31.4,25.1,1.1,28.25
-60.025,2003-08-10,27.4,24.1,5.1,25.75
-60.025,2003-08-11,28.7,23.8,4.2,26.25
-60.025,2003-08-12,29.3,23.4,3.5,26.35
-60.025,2003-08-13,29.3,23.3,1.0,26.3
-60.025,2003-08-14,30.6,24.3,0.7,27.450000000000003
-60.025,2003-08-15,29.9,24.0,7.5,26.95
-60.025,2003-08-16,29.1,23.7,5.5,26.4
-60.025,2003-08-17,29.3,24.1,5.8,26.700000000000003
-60.025,2003-08-18,27.9,23.4,12.6,25.65
-60.025,2003-08-19,27.5,23.6,9.1,25.55
-60.025,2003-08-20,28.4,23.3,7.7,25.85
-60.025,2003-08-21,28.8,23.6,1.5,26.200000000000003
-60.025,2003-08-22,31.2,23.6,0.7,27.4
-60.025,2003-08-23,31.2,24.2,0.8,27.7
-60.025,2003-08-24,31.9,24.1,0.6,28.0
-60.025,2003-08-25,31.2,25.1,6.4,28.15
-60.025,2003-08-26,28.1,23.7,9.5,25.9
-60.025,2003-08-27,28.2,23.6,13.5,25.9
-60.025,2003-08-28,28.3,23.4,15.4,25.85
-60.025,2003-08-29,29.4,23.4,4.3,26.4
-60.025,2003-08-30,29.0,23.1,6.6,26.05
-60.025,2003-08-31,28.8,23.2,6.9,26.0
-60.025,2003-09-01,28.1,23.0,11.8,25.55
-60.025,2003-09-02,29.7,23.6,1.7,26.65
-60.025,2003-09-03,29.9,23.7,6.6,26.799999999999997
-60.025,2003-09-04,30.3,23.3,2.9,26.8
-60.025,2003-09-05,30.0,23.6,5.9,26.8
-60.025,2003-09-06,30.9,23.8,0.7,27.35
-60.025,2003-09-07,29.3,23.4,5.2,26.35
-60.025,2003-09-08,30.8,23.8,0.8,27.3
-60.025,2003-09-09,31.2,24.3,0.8,27.75
-60.025,2003-09-10,32.2,24.4,0.9,28.3
-60.025,2003-09-11,29.5,24.4,3.5,26.95
-60.025,2003-09-12,29.5,23.6,0.0,26.55
-60.025,2003-09-13,28.1,24.0,18.7,26.05
-60.025,2003-09-14,30.2,23.6,1.3,26.9
-60.025,2003-09-15,29.9,23.5,6.1,26.7
-60.025,2003-09-16,29.5,23.8,8.6,26.65
-60.025,2003-09-17,29.2,24.3,8.6,26.75
-60.025,2003-09-18,29.2,23.7,3.0,26.45
-60.025,2003-09-19,29.6,24.1,1.9,26.85
-60.025,2003-09-20,29.7,24.0,2.1,26.85
-60.025,2003-09-21,28.9,23.7,19.9,26.299999999999997
-60.025,2003-09-22,30.5,23.4,1.2,26.95
-60.025,2003-09-23,30.9,24.5,0.2,27.7
-60.025,2003-09-24,31.9,24.3,2.1,28.1
-60.025,2003-09-25,29.5,24.8,9.9,27.15
-60.025,2003-09-26,30.6,24.2,6.6,27.4
-60.025,2003-09-27,29.7,24.3,8.5,27.0
-60.025,2003-09-28,30.3,24.2,4.6,27.25
-60.025,2003-09-29,31.2,24.4,3.1,27.799999999999997
-60.025,2003-09-30,30.9,24.6,2.9,27.75
-60.025,2003-10-01,29.6,24.1,6.4,26.85
-60.025,2003-10-02,31.0,24.1,2.1,27.55
-60.025,2003-10-03,30.0,24.4,7.1,27.2
