date,temp_max,temp_min,month,temp
2001-04-28,30.1,24.2,4,27.15
2001-04-29,27.9,24.0,4,25.95
2001-04-30,28.3,23.6,4,25.950000000000003
2001-05-01,29.0,23.7,5,26.35
2001-05-02,28.6,23.5,5,26.05
2001-05-03,26.2,23.7,5,24.95
2001-05-04,28.8,23.7,5,26.25
2001-05-05,27.5,23.6,5,25.55
2001-05-06,29.6,23.4,5,26.5
2001-05-07,28.6,24.4,5,26.5
2001-05-08,28.5,23.8,5,26.15
2001-05-09,27.5,24.3,5,25.9
2001-05-10,27.9,23.3,5,25.6
2001-05-11,26.5,23.2,5,24.85
2001-05-12,29.9,23.6,5,26.75
2001-05-13,28.5,23.4,5,25.95
2001-05-14,27.9,23.9,5,25.9
2001-05-15,27.9,23.5,5,25.7
2001-05-16,28.8,22.7,5,25.75
2001-05-17,30.6,23.2,5,26.9
2001-05-18,29.9,24.4,5,27.15
2001-05-19,29.4,24.0,5,26.7
2001-05-20,28.7,24.1,5,26.4
2001-05-21,29.6,23.6,5,26.6
2001-05-22,27.9,23.3,5,25.6
2001-05-23,26.6,23.3,5,24.950000000000003
2001-05-24,28.4,23.3,5,25.85
2001-05-25,28.5,23.2,5,25.85
2001-05-26,27.7,23.2,5,25.45
2001-05-27,29.7,23.1,5,26.4
2001-05-28,29.3,23.4,5,26.35
2001-05-29,30.2,23.2,5,26.7
2001-05-30,30.2,23.7,5,26.95
2001-05-31,29.2,23.6,5,26.4
2001-06-01,27.2,23.1,6,25.15
2001-06-02,27.7,22.9,6,25.299999999999997
2001-06-03,24.6,22.9,6,23.75
2001-06-04,27.2,22.6,6,24.9
2001-06-05,28.3,22.9,6,25.6
2001-06-06,27.0,22.6,6,24.8
2001-06-07,27.8,23.4,6,25.6
2001-06-08,27.1,22.7,6,24.9
2001-06-09,27.9,22.6,6,25.25
2001-06-10,27.2,22.8,6,25.0
2001-06-11,26.3,22.9,6,24.6
2001-06-12,27.9,22.9,6,25.4
2001-06-13,27.1,22.5,6,24.8
2001-06-14,27.4,22.4,6,24.9
2001-06-15,29.4,22.4,6,25.9
2001-06-16,27.8,23.3,6,25.55
2001-06-17,28.6,22.8,6,25.700000000000003
2001-06-18,27.0,22.8,6,24.9
2001-06-19,26.4,22.7,6,24.549999999999997
2001-06-20,24.9,22.1,6,23.5
2001-06-21,25.8,21.3,6,23.55
2001-06-22,24.5,22.0,6,23.25
2001-06-23,26.0,22.2,6,24.1
2001-06-24,25.6,22.1,6,23.85
2001-06-25,26.9,22.3,6,24.6
2001-06-26,27.8,22.3,6,25.05
2001-06-27,27.8,22.8,6,25.3
2001-06-28,27.4,22.5,6,24.95
2001-06-29,28.4,22.8,6,25.6
2001-06-30,27.0,23.2,6,25.1
2001-07-01,27.4,22.6,7,25.0
2001-07-02,29.2,23.2,7,26.2
2001-07-03,29.9,23.3,7,26.6
2001-07-04,28.9,23.4,7,26.15
2001-07-05,29.4,23.4,7,26.4
2001-07-06,26.5,23.4,7,24.95
2001-07-07,28.3,22.6,7,25.450000000000003
2001-07-08,27.2,22.8,7,25.0
2001-07-09,28.6,22.4,7,25.5
2001-07-10,29.3,22.7,7,26.0
2001-07-11,29.3,23.5,7,26.4
2001-07-12,29.2,23.0,7,26.1
2001-07-13,28.6,23.4,7,26.0
2001-07-14,28.9,23.1,7,26.0
2001-07-15,28.9,22.9,7,25.9
2001-07-16,27.1,22.9,7,25.0
2001-07-17,27.3,22.9,7,25.1
2001-07-18,29.3,22.1,7,25.700000000000003
2001-07-19,29.7,22.7,7,26.2
2001-07-20,30.1,23.5,7,26.8
2001-07-21,30.5,23.3,7,26.9
2001-07-22,28.0,22.7,7,25.35
2001-07-23,28.4,22.4,7,25.4
2001-07-24,27.9,22.5,7,25.2
2001-07-25,27.4,22.3,7,24.85
2001-07-26,28.4,22.7,7,25.549999999999997
2001-07-27,29.2,23.1,7,26.15
2001-07-28,28.7,23.1,7,25.9
2001-07-29,27.9,22.3,7,25.1
2001-07-30,29.3,23.0,7,26.15
2001-07-31,29.9,22.4,7,26.15
2001-08-01,30.1,23.5,8,26.8
2001-08-02,29.8,23.5,8,26.65
2001-08-03,30.1,23.3,8,26.700000000000003
2001-08-04,30.2,23.2,8,26.7
2001-08-05,30.1,23.6,8,26.85
2001-08-06,30.4,23.4,8,26.9
2001-08-07,30.9,24.4,8,27.65
2001-08-08,31.2,23.7,8,27.45
2001-08-09,30.9,24.0,8,27.45
2001-08-10,31.6,23.8,8,27.700000000000003
2001-08-11,30.9,24.5,8,27.7
2001-08-12,28.5,23.6,8,26.05
2001-08-13,29.1,23.5,8,26.3
2001-08-14,29.8,23.5,8,26.65
2001-08-15,30.5,23.7,8,27.1
2001-08-16,31.5,23.7,8,27.6
2001-08-17,31.8,24.3,8,28.05
2001-08-18,32.2,24.8,8,28.5
2001-08-19,32.4,24.6,8,28.5
2001-08-20,32.2,25.8,8,29.0
2001-08-21,31.5,24.8,8,28.15
2001-08-22,30.1,24.3,8,27.200000000000003
2001-08-23,28.3,23.9,8,26.1
2001-08-24,28.4,23.8,8,26.1
2001-08-25,29.6,23.8,8,26.700000000000003
2001-08-26,31.3,23.6,8,27.450000000000003
2001-08-27,31.0,24.4,8,27.7
2001-08-28,31.5,24.0,8,27.75
2001-08-29,31.6,24.9,8,28.25
2001-08-30,31.7,25.8,8,28.75
2001-08-31,29.9,25.5,8,27.7
2001-09-01,30.2,24.6,9,27.4
2001-09-02,30.6,24.1,9,27.35
2001-09-03,29.9,24.2,9,27.049999999999997
2001-09-04,31.2,23.9,9,27.549999999999997
2001-09-05,30.8,24.4,9,27.6
2001-09-06,29.0,23.8,9,26.4
2001-09-07,28.9,23.5,9,26.2
2001-09-08,28.2,23.2,9,25.7
2001-09-09,29.5,23.2,9,26.35
2001-09-10,29.5,23.4,9,26.45
2001-09-11,30.4,24.1,9,27.25
2001-09-12,30.0,24.0,9,27.0
2001-09-13,28.7,23.5,9,26.1
2001-09-14,30.2,23.5,9,26.85
2001-09-15,30.1,24.8,9,27.450000000000003
2001-09-16,30.9,23.6,9,27.25
2001-09-17,29.0,24.0,9,26.5
2001-09-18,28.7,23.2,9,25.95
2001-09-19,28.9,23.1,9,26.0
2001-09-20,27.2,23.1,9,25.15
2001-09-21,28.9,22.9,9,25.9
2001-09-22,29.3,22.9,9,26.1
2001-09-23,29.2,23.7,9,26.45
2001-09-24,29.7,23.5,9,26.6
2001-09-25,30.1,23.5,9,26.8
2001-09-26,31.2,24.8,9,28.0
2001-09-27,31.8,24.2,9,28.0
2001-09-28,31.8,24.3,9,28.05
2001-09-29,32.3,24.1,9,28.2
2001-09-30,31.1,24.4,9,27.75
2001-10-01,31.6,24.6,10,28.1
2001-10-02,31.8,24.5,10,28.15
2001-10-03,32.2,24.6,10,28.400000000000002
2001-10-04,32.4,25.0,10,28.7
2001-10-05,33.4,24.5,10,28.95
2001-10-06,33.7,24.5,10,29.1
2001-10-07,33.8,24.8,10,29.299999999999997
2001-10-08,32.9,26.0,10,29.45
2001-10-09,32.4,26.3,10,29.35
2001-10-10,32.4,24.9,10,28.65
2001-10-11,31.1,24.9,10,28.0
2001-10-12,30.5,23.7,10,27.1
2001-10-13,30.2,24.5,10,27.35
2001-10-14,31.2,24.3,10,27.75
2001-10-15,30.8,25.2,10,28.0
2001-10-16,29.9,24.6,10,27.25
2001-10-17,30.5,24.6,10,27.55
2001-10-18,31.2,25.2,10,28.2
2001-10-19,32.1,25.4,10,28.75
2001-10-20,33.7,25.3,10,29.5
2001-10-21,34.0,26.3,10,30.15
2001-10-22,33.5,25.7,10,29.6
2001-10-23,33.6,25.6,10,29.6
2001-10-24,32.5,25.4,10,28.95
2001-10-25,31.0,24.6,10,27.8
2001-10-26,27.1,24.3,10,25.700000000000003
2001-10-27,30.8,23.3,10,27.05
2001-10-28,31.5,24.5,10,28.0
2001-10-29,31.6,24.9,10,28.25
2001-10-30,29.3,24.6,10,26.950000000000003
2001-10-31,28.3,24.3,10,26.3
2001-11-01,27.2,24.1,11,25.65
2001-11-02,30.3,23.6,11,26.950000000000003
2001-11-03,31.2,24.5,11,27.85
2001-11-04,31.2,24.1,11,27.65
2001-11-05,31.0,25.3,11,28.15
2001-11-06,31.9,24.5,11,28.2
2001-11-07,32.9,25.3,11,29.1
2001-11-08,28.1,24.3,11,26.200000000000003
2001-11-09,28.4,24.4,11,26.4
2001-11-10,30.7,24.5,11,27.6
2001-11-11,31.2,24.0,11,27.6
2001-11-12,32.0,24.6,11,28.3
2001-11-13,32.5,24.4,11,28.45
2001-11-14,30.8,25.8,11,28.3
2001-11-15,32.1,25.6,11,28.85
2001-11-16,31.9,25.5,11,28.7
2001-11-17,31.7,25.5,11,28.6
2001-11-18,31.2,25.0,11,28.1
2001-11-19,32.2,25.0,11,28.6
2001-11-20,32.7,25.5,11,29.1
2001-11-21,32.5,25.1,11,28.8
2001-11-22,32.8,25.7,11,29.25
2001-11-23,32.5,25.7,11,29.1
2001-11-24,32.0,24.9,11,28.45
2001-11-25,31.3,25.3,11,28.3
2001-11-26,29.9,24.9,11,27.4
2001-11-27,30.1,25.0,11,27.55
2001-11-28,29.9,24.7,11,27.299999999999997
2001-11-29,29.0,24.8,11,26.9
2001-11-30,29.9,24.4,11,27.15
2001-12-01,32.0,24.2,12,28.1
2001-12-02,29.9,25.4,12,27.65
2001-12-03,29.4,24.1,12,26.75
2001-12-04,29.7,23.8,12,26.75
2001-12-05,29.2,24.4,12,26.799999999999997
2001-12-06,29.8,24.1,12,26.950000000000003
2001-12-07,29.6,24.1,12,26.85
2001-12-08,29.1,24.7,12,26.9
2001-12-09,28.1,24.2,12,26.15
2001-12-10,30.5,23.9,12,27.2
2001-12-11,29.3,24.6,12,26.950000000000003
2001-12-12,26.6,24.0,12,25.3
2001-12-13,29.4,23.9,12,26.65
2001-12-14,30.6,24.1,12,27.35
2001-12-15,31.1,24.7,12,27.9
2001-12-16,30.7,24.6,12,27.65
2001-12-17,29.2,24.7,12,26.95
2001-12-18,27.6,24.4,12,26.0
2001-12-19,29.3,24.4,12,26.85
2001-12-20,27.0,24.6,12,25.8
2001-12-21,29.1,24.4,12,26.75
2001-12-22,28.5,24.8,12,26.65
2001-12-23,28.1,25.0,12,26.55
2001-12-24,29.2,24.5,12,26.85
2001-12-25,28.9,24.3,12,26.6
2001-12-26,27.4,23.9,12,25.65
2001-12-27,28.6,23.2,12,25.9
2001-12-28,30.9,24.1,12,27.5
2001-12-29,29.5,24.1,12,26.8
2001-12-30,28.5,24.4,12,26.45
2001-12-31,28.3,23.8,12,26.05
