lon,date,temp_max,temp_min,precipitacao,temp
-48.50444,2021-04-02,29.0,23.1,8.3,26.05
-48.50444,2021-04-03,31.0,24.1,4.8,27.55
-48.50444,2021-04-04,30.0,24.0,9.0,27.0
-48.50444,2021-04-05,31.4,24.1,1.0,27.75
-48.50444,2021-04-06,31.5,23.7,3.3,27.6
-48.50444,2021-04-07,31.6,25.2,1.2,28.4
-48.50444,2021-04-08,31.0,24.7,10.3,27.85
-48.50444,2021-04-09,31.6,23.8,7.4,27.700000000000003
-48.50444,2021-04-10,30.8,23.8,5.9,27.3
-48.50444,2021-04-11,30.2,24.3,13.9,27.25
-48.50444,2021-04-12,31.1,23.9,1.8,27.5
-48.50444,2021-04-13,30.1,24.1,18.3,27.1
-48.50444,2021-04-14,30.5,24.4,4.0,27.45
-48.50444,2021-04-15,30.8,24.4,22.5,27.6
-48.50444,2021-04-16,30.1,24.3,9.8,27.200000000000003
-48.50444,2021-04-17,30.0,24.1,10.1,27.05
-48.50444,2021-04-18,27.8,24.2,10.4,26.0
-48.50444,2021-04-19,27.6,24.1,30.0,25.85
-48.50444,2021-04-20,26.8,23.8,25.5,25.3
-48.50444,2021-04-21,27.3,23.8,11.7,25.55
-48.50444,2021-04-22,27.9,23.2,7.1,25.549999999999997
-48.50444,2021-04-23,30.1,23.8,13.4,26.950000000000003
-48.50444,2021-04-24,29.3,24.0,22.0,26.65
-48.50444,2021-04-25,30.4,24.0,9.1,27.2
-48.50444,2021-04-26,30.2,23.9,6.0,27.049999999999997
-48.50444,2021-04-27,30.7,24.4,2.9,27.549999999999997
-48.50444,2021-04-28,30.1,23.7,2.9,26.9
-48.50444,2021-04-29,30.3,24.5,9.4,27.4
-48.50444,2021-04-30,29.4,24.0,67.4,26.7
-48.50444,2021-05-01,27.4,24.1,288.5,25.75
-48.50444,2021-05-02,30.2,23.6,3.7,26.9
-48.50444,2021-05-03,30.0,23.9,1.6,26.95
-48.50444,2021-05-04,28.4,24.3,18.5,26.35
-48.50444,2021-05-05,29.8,24.0,10.7,26.9
-48.50444,2021-05-06,28.8,24.2,10.7,26.5
-48.50444,2021-05-07,30.9,23.7,5.8,27.299999999999997
-48.50444,2021-05-08,30.5,24.5,10.5,27.5
-48.50444,2021-05-09,30.2,24.0,6.6,27.1
-48.50444,2021-05-10,30.2,23.8,10.6,27.0
-48.50444,2021-05-11,29.5,24.1,8.3,26.8
-48.50444,2021-05-12,28.2,24.2,3.3,26.2
-48.50444,2021-05-13,30.3,24.0,27.5,27.15
-48.50444,2021-05-14,30.3,23.6,18.6,26.950000000000003
-48.50444,2021-05-15,27.2,24.0,10.2,25.6
-48.50444,2021-05-16,31.0,23.3,12.9,27.15
-48.50444,2021-05-17,26.5,23.8,43.0,25.15
-48.50444,2021-05-18,27.9,24.1,5.8,26.0
-48.50444,2021-05-19,31.2,23.7,0.8,27.45
-48.50444,2021-05-20,30.7,23.6,0.6,27.15
-48.50444,2021-05-21,30.6,23.9,5.5,27.25
-48.50444,2021-05-22,30.8,24.2,2.3,27.5
-48.50444,2021-05-23,31.1,24.8,4.4,27.950000000000003
-48.50444,2021-05-24,31.9,24.3,1.4,28.1
-48.50444,2021-05-25,31.1,24.6,1.4,27.85
-48.50444,2021-05-26,31.7,24.8,0.3,28.25
-48.50444,2021-05-27,31.2,24.9,0.4,28.049999999999997
-48.50444,2021-05-28,28.4,24.7,11.1,26.549999999999997
-48.50444,2021-05-29,30.2,24.3,2.4,27.25
-48.50444,2021-05-30,31.1,23.8,3.9,27.450000000000003
-48.50444,2021-05-31,30.6,24.9,3.4,27.75
-48.50444,2021-06-01,31.0,24.4,2.0,27.7
-48.50444,2021-06-02,30.9,24.5,0.7,27.7
-48.50444,2021-06-03,30.8,24.9,9.3,27.85
-48.50444,2021-06-04,30.1,24.4,1.0,27.25
-48.50444,2021-06-05,30.7,24.1,0.7,27.4
-48.50444,2021-06-06,30.0,24.4,1.2,27.2
-48.50444,2021-06-07,30.8,23.9,4.4,27.35
-48.50444,2021-06-08,29.9,24.0,3.5,26.95
-48.50444,2021-06-09,29.7,24.4,17.1,27.049999999999997
-48.50444,2021-06-10,26.5,24.2,13.0,25.35
-48.50444,2021-06-11,28.1,23.6,4.7,25.85
-48.50444,2021-06-12,26.9,23.8,17.0,25.35
-48.50444,2021-06-13,30.4,22.6,6.1,26.5
-48.50444,2021-06-14,28.4,23.8,6.8,26.1
-48.50444,2021-06-15,30.2,24.0,6.9,27.1
-48.50444,2021-06-16,30.1,23.5,5.6,26.8
-48.50444,2021-06-17,30.1,23.9,2.8,27.0
-48.50444,2021-06-18,29.2,24.0,12.4,26.6
-48.50444,2021-06-19,29.6,23.8,3.7,26.700000000000003
-48.50444,2021-06-20,29.9,23.2,0.5,26.549999999999997
-48.50444,2021-06-21,30.4,23.2,2.4,26.799999999999997
-48.50444,2021-06-22,30.4,23.2,0.5,26.799999999999997
-48.50444,2021-06-23,29.9,23.7,2.4,26.799999999999997
-48.50444,2021-06-24,29.6,23.4,1.4,26.5
-48.50444,2021-06-25,30.1,23.5,0.6,26.8
-48.50444,2021-06-26,30.0,23.5,4.7,26.75
-48.50444,2021-06-27,30.2,23.7,0.9,26.95
-48.50444,2021-06-28,29.0,23.9,4.7,26.45
-48.50444,2021-06-29,30.3,23.6,3.1,26.950000000000003
-48.50444,2021-06-30,30.2,23.8,0.4,27.0
-48.50444,2021-07-01,30.5,24.4,2.2,27.45
-48.50444,2021-07-02,30.4,24.2,17.5,27.299999999999997
-48.50444,2021-07-03,29.3,23.3,10.1,26.3
-48.50444,2021-07-04,28.8,23.1,6.0,25.950000000000003
-48.50444,2021-07-05,29.4,23.2,5.0,26.299999999999997
-48.50444,2021-07-06,29.3,23.7,13.7,26.5
-48.50444,2021-07-07,29.7,23.1,6.6,26.4
-48.50444,2021-07-08,30.4,23.7,6.5,27.049999999999997
-48.50444,2021-07-09,30.2,23.9,2.3,27.049999999999997
-48.50444,2021-07-10,30.4,24.0,5.6,27.2
-48.50444,2021-07-11,30.8,23.4,7.2,27.1
-48.50444,2021-07-12,30.6,24.2,3.3,27.4
-48.50444,2021-07-13,30.0,23.9,2.4,26.95
-48.50444,2021-07-14,30.5,23.4,1.2,26.95
-48.50444,2021-07-15,30.9,23.8,0.1,27.35
-48.50444,2021-07-16,28.7,24.2,2.3,26.45
-48.50444,2021-07-17,31.1,23.8,5.3,27.450000000000003
-48.50444,2021-07-18,30.8,24.4,7.9,27.6
-48.50444,2021-07-19,30.3,23.7,3.0,27.0
-48.50444,2021-07-20,30.3,24.0,1.7,27.15
-48.50444,2021-07-21,30.5,24.1,4.6,27.3
-48.50444,2021-07-22,29.8,23.4,2.2,26.6
-48.50444,2021-07-23,30.0,22.7,0.6,26.35
-48.50444,2021-07-24,31.0,23.2,0.1,27.1
-48.50444,2021-07-25,32.1,22.9,0.0,27.5
-48.50444,2021-07-26,31.9,23.4,0.2,27.65
-48.50444,2021-07-27,30.8,24.0,0.3,27.4
-48.50444,2021-07-28,31.1,24.0,7.9,27.55
-48.50444,2021-07-29,30.2,24.1,17.0,27.15
-48.50444,2021-07-30,29.9,24.2,28.6,27.049999999999997
-48.50444,2021-07-31,28.9,23.9,31.2,26.4
-48.50444,2021-08-01,29.4,23.1,1.6,26.25
-48.50444,2021-08-02,31.0,22.4,0.0,26.7
-48.50444,2021-08-03,30.4,23.2,0.0,26.799999999999997
-48.50444,2021-08-04,30.7,24.3,1.4,27.5
-48.50444,2021-08-05,31.6,24.5,0.9,28.05
-48.50444,2021-08-06,33.1,23.9,0.0,28.5
-48.50444,2021-08-07,31.7,22.9,0.1,27.299999999999997
-48.50444,2021-08-08,31.4,23.5,0.2,27.45
-48.50444,2021-08-09,31.2,23.9,0.5,27.549999999999997
-48.50444,2021-08-10,31.7,23.8,9.0,27.75
-48.50444,2021-08-11,29.7,24.0,6.2,26.85
-48.50444,2021-08-12,28.4,24.0,11.0,26.2
-48.50444,2021-08-13,30.3,24.0,18.7,27.15
-48.50444,2021-08-14,31.1,23.8,4.0,27.450000000000003
-48.50444,2021-08-15,30.5,23.5,6.8,27.0
-48.50444,2021-08-16,30.1,23.8,16.1,26.950000000000003
-48.50444,2021-08-17,31.6,24.1,0.0,27.85
-48.50444,2021-08-18,32.1,23.8,0.1,27.950000000000003
-48.50444,2021-08-19,31.3,23.5,0.2,27.4
-48.50444,2021-08-20,32.0,23.3,0.1,27.65
-48.50444,2021-08-21,31.6,23.8,0.0,27.700000000000003
-48.50444,2021-08-22,31.7,24.3,2.4,28.0
-48.50444,2021-08-23,31.1,23.7,1.9,27.4
-48.50444,2021-08-24,31.3,23.7,1.4,27.5
-48.50444,2021-08-25,31.0,23.9,2.0,27.45
-48.50444,2021-08-26,29.4,24.0,9.7,26.7
-48.50444,2021-08-27,30.4,24.0,19.7,27.2
-48.50444,2021-08-28,31.1,23.7,4.1,27.4
-48.50444,2021-08-29,31.0,22.5,0.2,26.75
-48.50444,2021-08-30,31.4,24.2,1.7,27.799999999999997
-48.50444,2021-08-31,29.5,23.7,4.2,26.6
-48.50444,2021-09-01,30.5,23.4,3.4,26.95
-48.50444,2021-09-02,30.6,23.6,9.3,27.1
-48.50444,2021-09-03,28.6,23.7,17.2,26.15
-48.50444,2021-09-04,30.3,23.8,5.5,27.05
-48.50444,2021-09-05,30.9,23.6,0.3,27.25
-48.50444,2021-09-06,31.3,23.2,0.4,27.25
-48.50444,2021-09-07,30.1,23.6,14.5,26.85
-48.50444,2021-09-08,30.2,23.4,2.5,26.799999999999997
-48.50444,2021-09-09,30.6,23.3,0.8,26.950000000000003
-48.50444,2021-09-10,31.0,23.2,1.3,27.1
-48.50444,2021-09-11,30.9,23.6,1.4,27.25
-48.50444,2021-09-12,30.3,23.6,6.7,26.950000000000003
-48.50444,2021-09-13,29.9,23.3,3.0,26.6
-48.50444,2021-09-14,29.5,23.2,3.7,26.35
-48.50444,2021-09-15,30.1,23.3,6.5,26.700000000000003
-48.50444,2021-09-16,30.9,23.6,7.5,27.25
-48.50444,2021-09-17,31.0,24.2,4.0,27.6
-48.50444,2021-09-18,30.9,24.1,6.6,27.5
-48.50444,2021-09-19,30.8,23.7,3.6,27.25
-48.50444,2021-09-20,31.1,23.5,5.9,27.3
-48.50444,2021-09-21,31.6,23.9,1.9,27.75
-48.50444,2021-09-22,31.4,24.3,1.3,27.85
-48.50444,2021-09-23,31.8,24.1,0.2,27.950000000000003
-48.50444,2021-09-24,31.3,23.3,2.7,27.3
-48.50444,2021-09-25,29.7,23.3,1.3,26.5
-48.50444,2021-09-26,29.7,23.4,11.4,26.549999999999997
-48.50444,2021-09-27,31.5,22.6,1.3,27.05
-48.50444,2021-09-28,30.1,23.7,3.9,26.9
-48.50444,2021-09-29,30.2,24.0,36.4,27.1
-48.50444,2021-09-30,30.2,24.2,5.5,27.2
-48.50444,2021-10-01,31.3,24.0,5.3,27.65
-48.50444,2021-10-02,30.7,24.3,5.3,27.5
-48.50444,2021-10-03,31.6,24.1,0.3,27.85
-48.50444,2021-10-04,31.3,23.6,0.5,27.450000000000003
-48.50444,2021-10-05,31.9,23.7,0.2,27.799999999999997
-48.50444,2021-10-06,31.1,24.1,2.0,27.6
-48.50444,2021-10-07,31.2,24.5,1.3,27.85
-48.50444,2021-10-08,31.2,24.4,2.2,27.799999999999997
-48.50444,2021-10-09,32.2,24.1,1.3,28.150000000000002
-48.50444,2021-10-10,30.5,24.4,10.9,27.45
-48.50444,2021-10-11,31.5,24.1,0.2,27.8
-48.50444,2021-10-12,32.5,22.9,0.3,27.7
-48.50444,2021-10-13,31.7,23.7,1.0,27.7
-48.50444,2021-10-14,32.3,23.7,0.5,28.0
-48.50444,2021-10-15,31.6,23.9,1.3,27.75
-48.50444,2021-10-16,32.6,24.3,0.6,28.450000000000003
-48.50444,2021-10-17,31.4,23.8,1.3,27.6
-48.50444,2021-10-18,31.1,24.1,1.7,27.6
-48.50444,2021-10-19,31.9,23.9,20.5,27.9
-48.50444,2021-10-20,30.8,24.0,16.3,27.4
-48.50444,2021-10-21,30.3,24.8,4.2,27.55
-48.50444,2021-10-22,31.6,24.1,2.7,27.85
-48.50444,2021-10-23,30.6,24.2,1.5,27.4
-48.50444,2021-10-24,33.0,25.1,0.1,29.05
-48.50444,2021-10-25,32.2,24.6,1.8,28.400000000000002
-48.50444,2021-10-26,31.9,24.8,7.2,28.35
-48.50444,2021-10-27,30.1,23.9,7.5,27.0
-48.50444,2021-10-28,29.7,23.3,5.8,26.5
-48.50444,2021-10-29,29.7,23.4,0.9,26.549999999999997
-48.50444,2021-10-30,31.1,23.9,0.8,27.5
-48.50444,2021-10-31,30.5,23.6,14.5,27.05
-48.50444,2021-11-01,30.0,24.1,6.4,27.05
-48.50444,2021-11-02,30.7,23.3,2.0,27.0
-48.50444,2021-11-03,30.7,23.8,0.5,27.25
-48.50444,2021-11-04,30.6,23.7,1.1,27.15
-48.50444,2021-11-05,31.0,24.0,0.8,27.5
-48.50444,2021-11-06,32.2,24.0,0.1,28.1
-48.50444,2021-11-07,29.6,23.6,8.3,26.6
-48.50444,2021-11-08,31.0,24.5,0.5,27.75
-48.50444,2021-11-09,30.0,24.3,31.2,27.15
-48.50444,2021-11-10,27.4,23.8,26.2,25.6
-48.50444,2021-11-11,31.9,23.3,0.4,27.6
-48.50444,2021-11-12,31.9,23.3,0.4,27.6
-48.50444,2021-11-13,30.6,23.8,2.3,27.200000000000003
-48.50444,2021-11-14,30.3,23.8,9.0,27.05
-48.50444,2021-11-15,29.9,23.8,5.3,26.85
-48.50444,2021-11-16,31.7,24.2,2.8,27.95
-48.50444,2021-11-17,31.0,23.6,2.2,27.3
-48.50444,2021-11-18,31.4,23.8,0.3,27.6
-48.50444,2021-11-19,31.7,24.0,6.2,27.85
-48.50444,2021-11-20,31.7,23.6,19.3,27.65
-48.50444,2021-11-21,30.8,23.7,3.6,27.25
-48.50444,2021-11-22,31.3,24.2,1.6,27.75
-48.50444,2021-11-23,32.2,22.9,1.6,27.55
-48.50444,2021-11-24,32.0,24.5,1.8,28.25
-48.50444,2021-11-25,30.0,23.8,3.2,26.9
-48.50444,2021-11-26,31.2,23.5,1.4,27.35
-48.50444,2021-11-27,30.8,24.0,6.8,27.4
-48.50444,2021-11-28,31.7,23.6,6.9,27.65
-48.50444,2021-11-29,31.4,23.6,3.9,27.5
-48.50444,2021-11-30,32.0,24.4,0.9,28.2
-48.50444,2021-12-01,31.6,23.6,1.3,27.6
-48.50444,2021-12-02,31.1,23.4,9.3,27.25
-48.50444,2021-12-03,29.6,24.0,19.2,26.8
-48.50444,2021-12-04,29.7,23.9,10.3,26.799999999999997
-48.50444,2021-12-05,29.0,24.1,8.6,26.55
-48.50444,2021-12-06,31.3,23.6,4.9,27.450000000000003
-48.50444,2021-12-07,31.3,24.5,7.9,27.9
-48.50444,2021-12-08,30.5,24.5,8.7,27.5
-48.50444,2021-12-09,30.9,24.7,2.1,27.799999999999997
-48.50444,2021-12-10,31.0,23.5,3.0,27.25
-48.50444,2021-12-11,31.8,24.4,4.4,28.1
-48.50444,2021-12-12,31.5,24.1,0.4,27.8
-48.50444,2021-12-13,31.6,24.0,0.4,27.8
-48.50444,2021-12-14,30.4,24.4,7.0,27.4
-48.50444,2021-12-15,31.0,24.8,3.1,27.9
-48.50444,2021-12-16,30.5,24.4,5.8,27.45
-48.50444,2021-12-17,31.2,24.3,1.4,27.75
-48.50444,2021-12-18,30.7,24.9,1.0,27.799999999999997
-48.50444,2021-12-19,30.7,24.2,6.7,27.45
-48.50444,2021-12-20,32.1,24.4,0.7,28.25
-48.50444,2021-12-21,31.9,24.5,0.4,28.2
-48.50444,2021-12-22,31.5,24.6,4.3,28.05
-48.50444,2021-12-23,33.0,24.1,0.5,28.55
-48.50444,2021-12-24,30.9,24.8,1.1,27.85
-48.50444,2021-12-25,27.8,24.5,3.0,26.15
-48.50444,2021-12-26,28.8,24.4,17.2,26.6
-48.50444,2021-12-27,31.1,24.7,0.4,27.9
-48.50444,2021-12-28,30.7,24.1,3.4,27.4
-48.50444,2021-12-29,31.5,23.7,7.5,27.6
-48.50444,2021-12-30,30.9,24.4,11.7,27.65
-48.50444,2021-12-31,27.1,23.7,25.1,25.4
