lon,date,temp_max,temp_min,precipitacao,temp
-48.50444,2003-03-03,28.4,23.9,11.4,26.15
-48.50444,2003-03-04,28.2,23.5,12.6,25.85
-48.50444,2003-03-05,26.7,23.7,17.6,25.2
-48.50444,2003-03-06,26.8,23.7,7.5,25.25
-48.50444,2003-03-07,26.9,23.3,18.1,25.1
-48.50444,2003-03-08,28.5,23.6,9.8,26.05
-48.50444,2003-03-09,29.1,23.6,17.1,26.35
-48.50444,2003-03-10,28.7,24.0,6.7,26.35
-48.50444,2003-03-11,29.2,24.4,2.6,26.799999999999997
-48.50444,2003-03-12,27.9,24.8,0.8,26.35
-48.50444,2003-03-13,26.1,24.5,17.6,25.3
-48.50444,2003-03-14,27.2,23.7,23.8,25.45
-48.50444,2003-03-15,28.2,24.2,6.9,26.2
-48.50444,2003-03-16,27.1,24.3,4.9,25.700000000000003
-48.50444,2003-03-17,27.6,23.7,3.7,25.65
-48.50444,2003-03-18,29.7,24.2,1.4,26.95
-48.50444,2003-03-19,27.5,23.8,11.7,25.65
-48.50444,2003-03-20,28.7,23.9,12.3,26.299999999999997
-48.50444,2003-03-21,29.0,24.1,5.9,26.55
-48.50444,2003-03-22,28.0,23.9,35.0,25.95
-48.50444,2003-03-23,28.0,23.5,10.9,25.75
-48.50444,2003-03-24,30.1,23.8,1.7,26.950000000000003
-48.50444,2003-03-25,28.3,23.7,23.2,26.0
-48.50444,2003-03-26,27.6,23.6,21.6,25.6
-48.50444,2003-03-27,28.7,23.6,4.1,26.15
-48.50444,2003-03-28,27.6,24.0,13.0,25.8
-48.50444,2003-03-29,27.4,24.2,21.7,25.799999999999997
-48.50444,2003-03-30,27.6,23.9,7.9,25.75
-48.50444,2003-03-31,27.9,24.0,16.1,25.95
-48.50444,2003-04-01,25.8,24.2,30.3,25.0
-48.50444,2003-04-02,27.9,23.7,35.0,25.799999999999997
-48.50444,2003-04-03,28.2,23.7,18.0,25.95
-48.50444,2003-04-04,29.0,23.8,17.1,26.4
-48.50444,2003-04-05,28.1,24.3,12.9,26.200000000000003
-48.50444,2003-04-06,27.7,24.0,13.1,25.85
-48.50444,2003-04-07,29.1,24.2,0.4,26.65
-48.50444,2003-04-08,29.3,24.6,2.2,26.950000000000003
-48.50444,2003-04-09,27.1,24.5,17.6,25.8
-48.50444,2003-04-10,29.2,24.1,10.1,26.65
-48.50444,2003-04-11,27.3,23.6,22.0,25.450000000000003
-48.50444,2003-04-12,29.1,24.1,3.1,26.6
-48.50444,2003-04-13,28.9,24.5,9.6,26.7
-48.50444,2003-04-14,29.6,24.2,7.2,26.9
-48.50444,2003-04-15,27.9,23.7,10.0,25.799999999999997
-48.50444,2003-04-16,27.7,23.7,18.4,25.7
-48.50444,2003-04-17,26.9,23.8,18.2,25.35
-48.50444,2003-04-18,29.3,23.7,7.7,26.5
-48.50444,2003-04-19,29.5,24.5,9.9,27.0
-48.50444,2003-04-20,29.6,23.9,7.6,26.75
-48.50444,2003-04-21,28.9,24.4,17.9,26.65
-48.50444,2003-04-22,29.1,24.5,7.8,26.8
-48.50444,2003-04-23,27.9,24.0,1.1,25.95
-48.50444,2003-04-24,29.5,23.9,3.0,26.7
-48.50444,2003-04-25,29.2,24.3,8.3,26.75
-48.50444,2003-04-26,26.7,23.6,16.4,25.15
-48.50444,2003-04-27,29.2,23.3,6.6,26.25
-48.50444,2003-04-28,28.1,23.5,20.2,25.8
-48.50444,2003-04-29,28.0,23.8,17.0,25.9
-48.50444,2003-04-30,28.9,24.1,8.4,26.5
-48.50444,2003-05-01,27.8,24.3,27.5,26.05
-48.50444,2003-05-02,27.4,24.0,17.3,25.7
-48.50444,2003-05-03,27.8,24.0,19.0,25.9
-48.50444,2003-05-04,28.2,23.9,13.5,26.049999999999997
-48.50444,2003-05-05,27.6,23.5,10.4,25.55
-48.50444,2003-05-06,29.7,23.6,2.8,26.65
-48.50444,2003-05-07,29.2,23.8,2.2,26.5
-48.50444,2003-05-08,29.7,24.2,2.8,26.95
-48.50444,2003-05-09,29.9,24.7,3.0,27.299999999999997
-48.50444,2003-05-10,28.8,24.8,2.1,26.8
-48.50444,2003-05-11,29.4,24.5,6.9,26.95
-48.50444,2003-05-12,30.0,23.9,3.8,26.95
-48.50444,2003-05-13,29.5,24.4,1.1,26.95
-48.50444,2003-05-14,29.6,24.2,12.2,26.9
-48.50444,2003-05-15,28.9,24.3,21.9,26.6
-48.50444,2003-05-16,28.9,24.2,18.6,26.549999999999997
-48.50444,2003-05-17,29.9,24.1,12.2,27.0
-48.50444,2003-05-18,29.5,24.8,5.8,27.15
-48.50444,2003-05-19,28.8,24.9,1.3,26.85
-48.50444,2003-05-20,30.2,25.0,3.0,27.6
-48.50444,2003-05-21,29.9,24.4,2.7,27.15
-48.50444,2003-05-22,29.9,24.9,1.0,27.4
-48.50444,2003-05-23,30.2,24.7,0.9,27.45
-48.50444,2003-05-24,29.8,24.7,1.4,27.25
-48.50444,2003-05-25,29.9,24.8,2.5,27.35
-48.50444,2003-05-26,29.3,24.5,4.0,26.9
-48.50444,2003-05-27,29.1,24.5,9.9,26.8
-48.50444,2003-05-28,29.7,24.7,1.5,27.2
-48.50444,2003-05-29,30.1,24.5,0.0,27.3
-48.50444,2003-05-30,29.4,24.8,2.1,27.1
-48.50444,2003-05-31,29.1,24.4,5.2,26.75
-48.50444,2003-06-01,29.4,24.2,2.7,26.799999999999997
-48.50444,2003-06-02,29.6,24.1,9.3,26.85
-48.50444,2003-06-03,29.9,24.0,1.0,26.95
-48.50444,2003-06-04,30.0,24.2,1.5,27.1
-48.50444,2003-06-05,28.6,24.4,4.7,26.5
-48.50444,2003-06-06,29.1,23.7,5.2,26.4
-48.50444,2003-06-07,29.8,24.3,1.5,27.05
-48.50444,2003-06-08,27.9,24.5,15.7,26.2
-48.50444,2003-06-09,28.5,23.6,6.5,26.05
-48.50444,2003-06-10,29.8,24.2,7.4,27.0
-48.50444,2003-06-11,29.1,23.9,8.6,26.5
-48.50444,2003-06-12,29.6,24.3,8.1,26.950000000000003
-48.50444,2003-06-13,29.0,24.3,2.2,26.65
-48.50444,2003-06-14,29.0,24.2,0.4,26.6
-48.50444,2003-06-15,28.9,24.4,5.9,26.65
-48.50444,2003-06-16,29.7,23.9,0.0,26.799999999999997
-48.50444,2003-06-17,29.4,24.0,2.6,26.7
-48.50444,2003-06-18,29.3,24.1,2.2,26.700000000000003
-48.50444,2003-06-19,30.1,24.2,2.8,27.15
-48.50444,2003-06-20,29.5,24.5,2.2,27.0
-48.50444,2003-06-21,28.4,24.3,0.6,26.35
-48.50444,2003-06-22,29.7,24.0,2.7,26.85
-48.50444,2003-06-23,28.8,23.9,4.1,26.35
-48.50444,2003-06-24,29.4,24.3,0.8,26.85
-48.50444,2003-06-25,30.3,24.1,0.0,27.200000000000003
-48.50444,2003-06-26,30.0,24.1,0.9,27.05
-48.50444,2003-06-27,30.2,24.3,1.4,27.25
-48.50444,2003-06-28,30.4,24.4,0.0,27.4
-48.50444,2003-06-29,30.5,24.4,0.0,27.45
-48.50444,2003-06-30,30.4,24.2,0.0,27.299999999999997
-48.50444,2003-07-01,30.1,24.5,3.4,27.3
-48.50444,2003-07-02,27.2,24.2,4.7,25.7
-48.50444,2003-07-03,29.3,22.8,0.6,26.05
-48.50444,2003-07-04,29.5,23.7,1.0,26.6
-48.50444,2003-07-05,29.1,23.5,4.1,26.3
-48.50444,2003-07-06,29.9,24.2,3.2,27.049999999999997
-48.50444,2003-07-07,29.4,24.1,2.0,26.75
-48.50444,2003-07-08,29.4,23.7,2.4,26.549999999999997
-48.50444,2003-07-09,29.9,23.8,0.6,26.85
-48.50444,2003-07-10,30.5,24.4,0.2,27.45
-48.50444,2003-07-11,30.9,24.3,0.0,27.6
-48.50444,2003-07-12,31.1,24.1,0.0,27.6
-48.50444,2003-07-13,30.2,24.1,1.8,27.15
-48.50444,2003-07-14,29.7,24.6,2.2,27.15
-48.50444,2003-07-15,30.4,24.0,0.0,27.2
-48.50444,2003-07-16,30.9,24.1,0.0,27.5
-48.50444,2003-07-17,30.9,23.8,0.0,27.35
-48.50444,2003-07-18,30.1,24.5,0.0,27.3
-48.50444,2003-07-19,31.1,24.2,0.0,27.65
-48.50444,2003-07-20,30.2,24.1,0.8,27.15
-48.50444,2003-07-21,30.6,24.2,2.5,27.4
-48.50444,2003-07-22,30.7,23.9,0.3,27.299999999999997
-48.50444,2003-07-23,30.1,24.3,1.1,27.200000000000003
-48.50444,2003-07-24,30.7,24.4,0.0,27.549999999999997
-48.50444,2003-07-25,30.6,24.3,3.9,27.450000000000003
-48.50444,2003-07-26,30.2,24.5,9.9,27.35
-48.50444,2003-07-27,29.7,24.4,1.4,27.049999999999997
-48.50444,2003-07-28,30.1,24.0,0.2,27.05
-48.50444,2003-07-29,31.3,24.2,0.0,27.75
-48.50444,2003-07-30,30.6,24.5,0.6,27.55
-48.50444,2003-07-31,30.1,24.4,1.8,27.25
-48.50444,2003-08-01,30.2,24.0,0.6,27.1
-48.50444,2003-08-02,31.2,24.3,0.9,27.75
-48.50444,2003-08-03,30.8,24.2,1.2,27.5
-48.50444,2003-08-04,30.4,24.0,1.0,27.2
-48.50444,2003-08-05,30.6,24.1,0.8,27.35
-48.50444,2003-08-06,30.6,24.0,0.4,27.3
-48.50444,2003-08-07,31.1,24.1,0.4,27.6
-48.50444,2003-08-08,30.7,24.1,1.6,27.4
-48.50444,2003-08-09,30.7,24.7,0.9,27.7
-48.50444,2003-08-10,30.6,24.6,4.1,27.6
-48.50444,2003-08-11,30.5,24.1,0.6,27.3
-48.50444,2003-08-12,30.6,24.3,0.2,27.450000000000003
-48.50444,2003-08-13,30.9,24.1,0.5,27.5
-48.50444,2003-08-14,31.0,24.2,0.8,27.6
-48.50444,2003-08-15,30.4,24.2,2.0,27.299999999999997
-48.50444,2003-08-16,30.9,24.4,1.6,27.65
-48.50444,2003-08-17,30.2,24.7,4.4,27.45
-48.50444,2003-08-18,30.1,24.7,2.5,27.4
-48.50444,2003-08-19,28.9,23.2,14.0,26.049999999999997
-48.50444,2003-08-20,29.8,23.6,0.3,26.700000000000003
-48.50444,2003-08-21,31.6,24.8,0.0,28.200000000000003
-48.50444,2003-08-22,31.1,24.5,0.0,27.8
-48.50444,2003-08-23,30.7,24.6,0.1,27.65
-48.50444,2003-08-24,30.6,24.4,0.8,27.5
-48.50444,2003-08-25,31.3,24.5,1.9,27.9
-48.50444,2003-08-26,30.8,24.6,1.2,27.700000000000003
-48.50444,2003-08-27,30.9,24.6,0.1,27.75
-48.50444,2003-08-28,31.7,24.3,0.0,28.0
-48.50444,2003-08-29,30.9,24.3,5.4,27.6
-48.50444,2003-08-30,30.2,24.5,2.3,27.35
-48.50444,2003-08-31,30.4,24.2,0.2,27.299999999999997
-48.50444,2003-09-01,30.3,24.3,1.4,27.3
-48.50444,2003-09-02,30.9,24.4,1.2,27.65
-48.50444,2003-09-03,30.8,24.7,2.5,27.75
-48.50444,2003-09-04,31.9,24.4,0.0,28.15
-48.50444,2003-09-05,31.0,24.7,1.1,27.85
-48.50444,2003-09-06,31.3,24.7,0.4,28.0
-48.50444,2003-09-07,31.6,24.9,0.3,28.25
-48.50444,2003-09-08,31.6,24.8,0.0,28.200000000000003
-48.50444,2003-09-09,31.1,24.5,0.2,27.8
-48.50444,2003-09-10,31.9,24.8,0.4,28.35
-48.50444,2003-09-11,31.3,24.7,0.7,28.0
-48.50444,2003-09-12,30.7,24.8,3.0,27.75
-48.50444,2003-09-13,30.8,24.2,1.0,27.5
-48.50444,2003-09-14,31.1,24.4,0.8,27.75
-48.50444,2003-09-15,30.8,24.6,0.6,27.700000000000003
-48.50444,2003-09-16,30.8,24.4,0.4,27.6
-48.50444,2003-09-17,31.3,24.4,1.3,27.85
-48.50444,2003-09-18,32.0,24.2,0.9,28.1
-48.50444,2003-09-19,31.4,24.4,0.4,27.9
-48.50444,2003-09-20,31.7,24.8,0.0,28.25
-48.50444,2003-09-21,32.4,24.1,0.0,28.25
-48.50444,2003-09-22,32.3,24.0,0.1,28.15
-48.50444,2003-09-23,31.6,25.1,2.5,28.35
-48.50444,2003-09-24,32.0,24.5,2.6,28.25
-48.50444,2003-09-25,32.1,24.8,4.3,28.450000000000003
-48.50444,2003-09-26,31.5,24.7,0.5,28.1
-48.50444,2003-09-27,32.3,24.3,0.0,28.299999999999997
-48.50444,2003-09-28,32.2,24.4,0.0,28.3
-48.50444,2003-09-29,32.1,24.3,0.0,28.200000000000003
-48.50444,2003-09-30,32.4,24.6,0.0,28.5
-48.50444,2003-10-01,32.0,24.9,0.2,28.45
-48.50444,2003-10-02,32.1,25.2,0.2,28.65
-48.50444,2003-10-03,32.5,24.7,0.0,28.6
-48.50444,2003-10-04,33.0,24.9,0.0,28.95
-48.50444,2003-10-05,32.5,24.4,0.0,28.45
-48.50444,2003-10-06,31.7,24.9,0.8,28.299999999999997
-48.50444,2003-10-07,32.7,24.8,0.0,28.75
-48.50444,2003-10-08,31.5,24.8,0.4,28.15
-48.50444,2003-10-09,31.5,24.7,0.6,28.1
-48.50444,2003-10-10,32.1,24.8,0.0,28.450000000000003
-48.50444,2003-10-11,33.4,24.3,0.0,28.85
-48.50444,2003-10-12,32.5,24.9,0.3,28.7
-48.50444,2003-10-13,32.7,24.9,0.6,28.8
-48.50444,2003-10-14,31.0,25.4,0.5,28.2
-48.50444,2003-10-15,32.6,24.6,16.1,28.6
-48.50444,2003-10-16,30.4,24.6,13.2,27.5
-48.50444,2003-10-17,31.4,24.6,6.5,28.0
-48.50444,2003-10-18,30.8,24.8,0.2,27.8
-48.50444,2003-10-19,32.0,24.3,0.0,28.15
-48.50444,2003-10-20,30.7,24.8,0.6,27.75
-48.50444,2003-10-21,30.8,24.3,0.0,27.55
-48.50444,2003-10-22,30.8,24.9,0.5,27.85
-48.50444,2003-10-23,31.3,24.4,0.0,27.85
-48.50444,2003-10-24,32.2,24.7,0.0,28.450000000000003
-48.50444,2003-10-25,32.5,24.1,0.0,28.3
-48.50444,2003-10-26,30.9,25.2,1.1,28.049999999999997
-48.50444,2003-10-27,30.6,24.8,7.6,27.700000000000003
-48.50444,2003-10-28,31.5,24.7,0.3,28.1
-48.50444,2003-10-29,31.5,24.8,1.3,28.15
-48.50444,2003-10-30,32.3,24.4,0.0,28.349999999999998
-48.50444,2003-10-31,31.4,25.0,0.5,28.2
-48.50444,2003-11-01,31.3,25.0,4.5,28.15
-48.50444,2003-11-02,32.3,24.8,0.0,28.549999999999997
-48.50444,2003-11-03,32.3,24.6,0.0,28.45
-48.50444,2003-11-04,30.9,25.1,0.6,28.0
-48.50444,2003-11-05,31.5,24.8,0.1,28.15
-48.50444,2003-11-06,32.0,25.3,0.1,28.65
-48.50444,2003-11-07,32.1,25.1,2.9,28.6
-48.50444,2003-11-08,32.3,25.8,1.5,29.049999999999997
-48.50444,2003-11-09,31.4,25.3,0.4,28.35
-48.50444,2003-11-10,32.3,24.9,0.0,28.599999999999998
-48.50444,2003-11-11,32.3,25.1,0.0,28.7
-48.50444,2003-11-12,31.7,25.4,2.1,28.549999999999997
-48.50444,2003-11-13,32.6,25.5,0.0,29.05
-48.50444,2003-11-14,31.5,24.1,0.0,27.8
-48.50444,2003-11-15,32.3,23.8,0.0,28.049999999999997
-48.50444,2003-11-16,31.6,25.0,1.5,28.3
-48.50444,2003-11-17,32.2,24.9,0.5,28.55
-48.50444,2003-11-18,30.9,25.3,0.9,28.1
-48.50444,2003-11-19,31.7,25.3,3.1,28.5
-48.50444,2003-11-20,31.3,25.1,0.3,28.200000000000003
-48.50444,2003-11-21,32.3,25.5,0.2,28.9
-48.50444,2003-11-22,32.0,25.0,2.0,28.5
-48.50444,2003-11-23,32.2,25.6,0.6,28.900000000000002
-48.50444,2003-11-24,31.1,25.3,6.9,28.200000000000003
-48.50444,2003-11-25,31.8,25.1,0.0,28.450000000000003
-48.50444,2003-11-26,31.2,25.3,0.6,28.25
-48.50444,2003-11-27,32.6,25.3,0.0,28.950000000000003
-48.50444,2003-11-28,32.2,24.8,0.2,28.5
-48.50444,2003-11-29,31.3,24.9,0.6,28.1
-48.50444,2003-11-30,31.4,24.7,0.6,28.049999999999997
-48.50444,2003-12-01,31.9,25.0,1.1,28.45
-48.50444,2003-12-02,31.5,25.4,0.6,28.45
-48.50444,2003-12-03,31.8,24.8,0.0,28.3
-48.50444,2003-12-04,31.9,25.2,0.2,28.549999999999997
-48.50444,2003-12-05,32.2,25.6,0.3,28.900000000000002
-48.50444,2003-12-06,32.9,25.6,0.0,29.25
-48.50444,2003-12-07,32.7,24.6,0.0,28.650000000000002
-48.50444,2003-12-08,31.8,25.2,0.3,28.5
-48.50444,2003-12-09,32.4,25.2,0.2,28.799999999999997
-48.50444,2003-12-10,31.7,25.5,0.4,28.6
-48.50444,2003-12-11,31.3,25.3,1.6,28.3
-48.50444,2003-12-12,31.8,25.3,5.0,28.55
-48.50444,2003-12-13,30.2,24.9,5.1,27.549999999999997
-48.50444,2003-12-14,29.6,25.1,15.6,27.35
-48.50444,2003-12-15,29.3,24.7,2.9,27.0
-48.50444,2003-12-16,30.1,24.7,4.3,27.4
-48.50444,2003-12-17,31.6,25.0,2.6,28.3
-48.50444,2003-12-18,31.7,25.3,0.3,28.5
-48.50444,2003-12-19,30.7,24.9,0.8,27.799999999999997
-48.50444,2003-12-20,31.0,25.4,3.8,28.2
-48.50444,2003-12-21,31.4,25.1,1.7,28.25
-48.50444,2003-12-22,30.5,25.0,2.2,27.75
-48.50444,2003-12-23,31.0,24.9,0.6,27.95
-48.50444,2003-12-24,31.0,24.8,1.2,27.9
-48.50444,2003-12-25,31.6,25.2,1.2,28.4
-48.50444,2003-12-26,29.4,25.2,2.7,27.299999999999997
-48.50444,2003-12-27,27.6,24.1,22.4,25.85
-48.50444,2003-12-28,29.4,24.1,5.9,26.75
-48.50444,2003-12-29,30.7,24.5,6.7,27.6
-48.50444,2003-12-30,31.0,24.9,3.9,27.95
-48.50444,2003-12-31,30.5,25.1,4.7,27.8
